MODULE	SOURCE	DESCR
REACTOME_INTERLEUKIN_9_SIGNALING	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_9_SIGNALING
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2
REACTOME_LOSS_OF_FUNCTION_OF_MECP2_IN_RETT_SYNDROME	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_LOSS_OF_FUNCTION_OF_MECP2_IN_RETT_SYNDROME
REACTOME_SIGNALING_BY_NTRK2_TRKB_	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_NTRK2_TRKB_
REACTOME_SIGNALING_BY_ERYTHROPOIETIN	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_ERYTHROPOIETIN
REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS
REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES
REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS
REACTOME_RAB_REGULATION_OF_TRAFFICKING	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RAB_REGULATION_OF_TRAFFICKING
REACTOME_INTERLEUKIN_37_SIGNALING	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_37_SIGNALING
REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_EXTRA_NUCLEAR_ESTROGEN_SIGNALING
REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC_	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ER_QUALITY_CONTROL_COMPARTMENT_ERQC_
REACTOME_CALNEXIN_CALRETICULIN_CYCLE	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CALNEXIN_CALRETICULIN_CYCLE
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS
REACTOME_ROBO_RECEPTORS_BIND_AKAP5	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ROBO_RECEPTORS_BIND_AKAP5
REACTOME_INTERLEUKIN_18_SIGNALING	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_18_SIGNALING
REACTOME_SIGNALING_BY_NOTCH3	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_NOTCH3
REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS
REACTOME_NOTCH3_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NOTCH3_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION
REACTOME_SIGNALING_BY_NOTCH4	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_NOTCH4
REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION
REACTOME_NOTCH4_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NOTCH4_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS
REACTOME_TLR3_MEDIATED_TICAM1_DEPENDENT_PROGRAMMED_CELL_DEATH	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TLR3_MEDIATED_TICAM1_DEPENDENT_PROGRAMMED_CELL_DEATH
REACTOME_TICAM1_DEPENDENT_ACTIVATION_OF_IRF3_IRF7	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TICAM1_DEPENDENT_ACTIVATION_OF_IRF3_IRF7
REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TICAM1_TRAF6_DEPENDENT_INDUCTION_OF_TAK1_COMPLEX
REACTOME_INTERLEUKIN_36_PATHWAY	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_36_PATHWAY
REACTOME_NONCANONICAL_ACTIVATION_OF_NOTCH3	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NONCANONICAL_ACTIVATION_OF_NOTCH3
REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION
REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS_	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS_
REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS
REACTOME_BIOSYNTHESIS_OF_MARESINS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_BIOSYNTHESIS_OF_MARESINS
REACTOME_INTERLEUKIN_2_SIGNALING	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_2_SIGNALING
REACTOME_INTERLEUKIN_12_SIGNALING	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_12_SIGNALING
REACTOME_INTERLEUKIN_1_SIGNALING	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_1_SIGNALING
REACTOME_INTERLEUKIN_23_SIGNALING	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_23_SIGNALING
REACTOME_INTERLEUKIN_27_SIGNALING	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_27_SIGNALING
REACTOME_INTERLEUKIN_21_SIGNALING	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_21_SIGNALING
REACTOME_LOSS_OF_MECP2_BINDING_ABILITY_TO_THE_NCOR_SMRT_COMPLEX	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_LOSS_OF_MECP2_BINDING_ABILITY_TO_THE_NCOR_SMRT_COMPLEX
REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY
REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS
REACTOME_MECP2_REGULATES_TRANSCRIPTION_OF_NEURONAL_LIGANDS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_MECP2_REGULATES_TRANSCRIPTION_OF_NEURONAL_LIGANDS
REACTOME_MECP2_REGULATES_TRANSCRIPTION_FACTORS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_MECP2_REGULATES_TRANSCRIPTION_FACTORS
REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS
REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K_	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOINOSITIDE_3_KINASE_PI3K_
REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOLIPASE_C_GAMMA_PLCG_	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ERYTHROPOIETIN_ACTIVATES_PHOSPHOLIPASE_C_GAMMA_PLCG_
REACTOME_ERYTHROPOIETIN_ACTIVATES_STAT5	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ERYTHROPOIETIN_ACTIVATES_STAT5
REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ERYTHROPOIETIN_ACTIVATES_RAS
REACTOME_BIOSYNTHESIS_OF_MARESIN_LIKE_SPMS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_BIOSYNTHESIS_OF_MARESIN_LIKE_SPMS
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_PI3K	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_PI3K
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3
REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_LIPOGENESIS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_LIPOGENESIS
REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX
REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_TO_LIMIT_CHOLESTEROL_UPTAKE_	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_TO_LIMIT_CHOLESTEROL_UPTAKE_
REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_TRIGLYCERIDE_LIPOLYSIS_IN_ADIPOSE	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_TRIGLYCERIDE_LIPOLYSIS_IN_ADIPOSE
REACTOME_NGF_STIMULATED_TRANSCRIPTION	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NGF_STIMULATED_TRANSCRIPTION
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FYN	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FYN
REACTOME_NTRK2_ACTIVATES_RAC1	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NTRK2_ACTIVATES_RAC1
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5
REACTOME_PEROXISOMAL_PROTEIN_IMPORT	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PEROXISOMAL_PROTEIN_IMPORT
REACTOME_TYSND1_CLEAVES_PEROXISOMAL_PROTEINS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TYSND1_CLEAVES_PEROXISOMAL_PROTEINS
REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_BLOOD_GROUP_SYSTEMS_BIOSYNTHESIS
REACTOME_SIGNALING_BY_NTRK3_TRKC_	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_NTRK3_TRKC_
REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_RAS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_RAS
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERFERON_ALPHA_BETA_SIGNALING
REACTOME_MEIOTIC_RECOMBINATION	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_MEIOTIC_RECOMBINATION
REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING
REACTOME_REGULATION_OF_SIGNALING_BY_CBL	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_SIGNALING_BY_CBL
REACTOME_REGULATION_OF_IFNA_SIGNALING	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_IFNA_SIGNALING
REACTOME_INTERFERON_SIGNALING	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERFERON_SIGNALING
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS
REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT_	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ENDOSOMAL_SORTING_COMPLEX_REQUIRED_FOR_TRANSPORT_ESCRT_
REACTOME_IRON_UPTAKE_AND_TRANSPORT	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_IRON_UPTAKE_AND_TRANSPORT
REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING
REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TRAF3_DEPENDENT_IRF_ACTIVATION_PATHWAY
REACTOME_NONSENSE_MEDIATED_DECAY_NMD_	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NONSENSE_MEDIATED_DECAY_NMD_
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION
REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TRAF6_MEDIATED_NF_KB_ACTIVATION
REACTOME_NF_KB_ACTIVATION_THROUGH_FADD_RIP_1_PATHWAY_MEDIATED_BY_CASPASE_8_AND_10	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NF_KB_ACTIVATION_THROUGH_FADD_RIP_1_PATHWAY_MEDIATED_BY_CASPASE_8_AND_10
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING
REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ION_TRANSPORT_BY_P_TYPE_ATPASES
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON
REACTOME_IRAK1_RECRUITS_IKK_COMPLEX	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_IRAK1_RECRUITS_IKK_COMPLEX
REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX
REACTOME_MOLYBDENUM_COFACTOR_BIOSYNTHESIS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_MOLYBDENUM_COFACTOR_BIOSYNTHESIS
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION
REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_PI3K	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_PI3K
REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING
REACTOME_DISEASES_OF_BASE_EXCISION_REPAIR	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DISEASES_OF_BASE_EXCISION_REPAIR
REACTOME_FLT3_SIGNALING	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_FLT3_SIGNALING
REACTOME_PROTEIN_LOCALIZATION	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PROTEIN_LOCALIZATION
REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE
REACTOME_HCMV_INFECTION	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_HCMV_INFECTION
REACTOME_HCMV_EARLY_EVENTS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_HCMV_EARLY_EVENTS
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS
REACTOME_HCMV_LATE_EVENTS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_HCMV_LATE_EVENTS
REACTOME_AUTOPHAGY	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_AUTOPHAGY
REACTOME_LIPOPHAGY	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_LIPOPHAGY
REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY
REACTOME_FOXO_MEDIATED_TRANSCRIPTION	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_FOXO_MEDIATED_TRANSCRIPTION
REACTOME_REGULATION_OF_LOCALIZATION_OF_FOXO_TRANSCRIPTION_FACTORS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_LOCALIZATION_OF_FOXO_TRANSCRIPTION_FACTORS
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES
REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY
REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS
REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION
REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES
REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS
REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS
REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION
REACTOME_LONG_TERM_POTENTIATION	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_LONG_TERM_POTENTIATION
REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_TO_CONTROL_BILE_ACID_HOMEOSTASIS	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_TO_CONTROL_BILE_ACID_HOMEOSTASIS
REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_GLUCONEOGENESIS_	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_GLUCONEOGENESIS_
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY
REACTOME_CONSTITUTIVE_SIGNALING_BY_OVEREXPRESSED_ERBB2	MSigDB Canonical patways	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CONSTITUTIVE_SIGNALING_BY_OVEREXPRESSED_ERBB2
